logFC;AveExpr;t;P.Value;adj.P.Val;B;annot.phylum;otu.num
k__Bacteria;p__WPS-2;c__;0.000162531892833123;2.8023154434981e-06;17.3408795451916;9.03647731447818e-08;3.52422615264649e-06;4.55940021576652;WPS-2_(unknown);39
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];5.64075110700273e-05;4.19678894787431e-06;6.4309874192196;0.000109217999662748;0.00212975099342359;-3.65739062374445;[Saprospirae];12
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;0.000977465065521895;4.71435226972761e-05;5.65157379955801;0.000308861021372543;0.00401519327784305;-4.95185443513323;Elusimicrobia;16
k__Bacteria;p__TM7;c__TM7-3;3.47802697626777e-05;4.5877991580354e-06;4.26125894016753;0.00109008893842246;0.010628367149619;-6.56282122481594;c__TM7-3;33
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];-3.05760477028924e-05;1.55447337994599e-06;-4.06832379429278;0.00305686744560898;0.02384356607575;-7.36534132235631;[Chloracidobacteria];3
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;-3.97205178742134e-05;6.84848843783819e-07;-3.88806934255517;0.0056505438895816;0.031481601670526;-7.51263719509023;Chthonomonadetes;7
k__Bacteria;p__Synergistetes;c__Synergistia;-6.30946555050945e-05;5.73498469110361e-06;-3.9341628655951;0.00416159701649301;0.0270503806072046;-7.59821356657167;Synergistia;32
k__Bacteria;p__Spirochaetes;c__[Brachyspirae];-9.41783843056927e-05;1.62381520943787e-06;-3.61308678593103;0.0392566675432035;0.127584169515411;-8.36377334785003;[Brachyspirae];31
k__Bacteria;p__SR1;c__;2.62256646110026e-05;1.26702136347292e-06;2.84573239488813;0.0214696701489798;0.0930352373122457;-9.05062728617565;SR1_(unknown);29
k__Bacteria;p__Tenericutes;c__Mollicutes;-0.0134083811657748;0.00554734146391802;-2.63270719840605;0.0136081870679826;0.0663399119564153;-9.92708676183753;Mollicutes;34
k__Bacteria;p__Verrucomicrobia;c__Opitutae;-0.00114097118856663;0.000128162817620128;-2.49460445529289;0.0254785002900232;0.0993661511310905;-10.0542584957939;Opitutae;36
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;-0.000131794950154572;2.27258878932884e-06;-0.660665783018145;0.799902447331546;0.945339255937281;-10.2801511440014;Thermoleophilia;6
k__Bacteria;p__Tenericutes;c__RF3;0.0117338803330859;0.00151923119437299;2.31788427158908;0.0319332746351142;0.113217973706314;-10.3994614572974;RF3;35
k__Bacteria;p__Acidobacteria;c__Solibacteres;-1.85035290670143e-05;3.19033083604996e-07;-1.82497979140261;0.113144798857627;0.259567479732203;-10.6503554947061;Solibacteres;2
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];-0.0034101918120031;0.000528056986169438;-1.78096762364846;0.090297215249844;0.241049322632906;-11.2710100118796;[Lentisphaeria];22
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;0.0470211468752437;0.0257382381157434;2.03340832340617;0.047389688835173;0.142169066505519;-11.2756864872819;Gammaproteobacteria;28
k__Bacteria;p__Deferribacteres;c__Deferribacteres;0.000455772785015435;9.96668728487612e-05;1.72820685487504;0.0994794056720866;0.242481051325711;-11.428928062278;Deferribacteres;15
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;-0.0388984375274808;0.0206997090547276;-1.71387689675487;0.0927112779357332;0.241049322632906;-11.8623850720472;Alphaproteobacteria;24
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;-8.35974679523856e-06;6.70796157287153e-07;-0.272667678630695;0.826575996988901;0.948131290663739;-11.9153598758287;Sphingobacteriia;11
k__Bacteria;p__Proteobacteria;Other;0.00197533077929762;0.00588023452371913;1.56126236989002;0.124735113979055;0.270259413621285;-12.1043412858411;Proteobacteria_(other);23
k__Bacteria;p__Bacteroidetes;Other;-0.0013760950561231;0.000434207112223658;-1.11002115286772;0.283295054688959;0.526119387279496;-12.1345851526655;Bacteroidetes_(other);8
k__Bacteria;p__Firmicutes;c__Bacilli;-0.0435664719961312;0.0333329212658762;-1.53074382166696;0.132101128895279;0.271154948785045;-12.1502775072507;Bacilli;18
k__Bacteria;p__[Thermi];c__Deinococci;-1.1667523801715e-05;2.64029960401775e-05;-0.607635318593573;0.554780559603072;0.746084200845511;-12.5426337873118;Deinococci;40
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;-4.99195199473008e-13;2.79661797272229e-06;-9.11394699873248e-08;0.999999929041582;0.999999929041582;-12.6039923277205;Verruco-5;37
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;-3.29412724509699e-05;4.0530244973381e-05;-0.870195931288476;0.393437148349362;0.590155722524043;-12.6255044568926;Flavobacteriia;10
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;0.000481853843774759;0.000233060269902607;0.898116140870887;0.376813852882758;0.587829610497103;-12.6307252012072;Epsilonproteobacteria;27
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;-0.020787161960399;0.0168975906084233;-1.14711745962916;0.256921072275706;0.500996090937626;-12.6377295405506;Betaproteobacteria;25
k__Bacteria;p__Cyanobacteria;c__4C0d-2;0.00250992580630785;0.00209639197831045;0.81785968303673;0.420525397086106;0.607425573568819;-12.7450464173214;4C0d-2;13
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;0.0483600610263345;0.0376944754913963;0.996535198472819;0.325191775889668;0.576476329986229;-12.7460954898561;Verrucomicrobiae;38
