"","Pvalues","FDR","Ahealthy","Bnormal","Cfibrose","Dzirrhose","LDAscore"
"Desulfovibrionales",0.0013122,0.030181,14155.9267153139,5156.86054950193,947.58814229856,799.295779140957,3.82

