"","0_healthy","1_normal","2_fibrose","3_zirrhose"
"Actinobacteria",0.0172381210372009,0.00279895229341313,0.00332704678554899,0.0323338247792462
"Bacteroidetes",0.491351685635835,0.616564268782352,0.492405316099343,0.429627626527919
"Firmicutes",0.44758383713331,0.346201602889717,0.337929648866209,0.491297385458352
"Fusobacteria",1.17015382257075e-05,2.76439732682778e-05,8.25184141635084e-05,0.00122244083862617
"Proteobacteria",0.0229209730765158,0.0237000997486702,0.0113277452022718,0.034468598087912
"Unclassified",0.000146269227821343,0.000129005208585297,4.90326808797659e-05,0.000157170964966221
"Verrucomicrobia",0.0187645866987445,0.00814575745638587,0.153021429673383,0.00910956562602201
"NA",0.00198282565234613,0.00243266964760845,0.00185726227820186,0.00178338771695679
