"name";"cor";"pval";"p.adj";"species";"genus";"type";"is.sig"
"868";"OTU_3223";0.123556082407178;0.593627672961302;0.995009477283672;"s__uniformis";"g__Bacteroides";"control";""
"869";"OTU_2044";0.384526047342551;0.0852301960182598;0.995009477283672;"s__ovatus";"g__Bacteroides";"control";""
"879";"OTU_2560";0.205048947672954;0.372584781437387;0.995009477283672;"s__indistinctus";"g__Alistipes";"control";""
"905";"OTU_2209";0.0225846176118669;0.922591177092932;0.995009477283672;"s__massiliensis";"g__Alistipes";"control";""
"910";"OTU_5917";0.116664537805262;0.614533473058603;0.995009477283672;"s__massiliensis";"g__Alistipes";"control";""
"913";"OTU_4786";0.0866542702066368;0.708785362570122;0.995009477283672;"s__fragilis";"g__Bacteroides";"control";""
"917";"OTU_5102";-0.285104355475201;0.210311868129675;0.995009477283672;"s__massiliensis";"g__Alistipes";"control";""
"925";"OTU_6949";-0.0312720501154663;0.892956804049136;0.995009477283672;"s__prausnitzii";"g__Faecalibacterium";"control";""
"927";"OTU_4440";0.0452352253865846;0.845628095556237;0.995009477283672;"s__prausnitzii";"g__Faecalibacterium";"control";""
"931";"OTU_2875";0.0905149654091385;0.696392141837128;0.995009477283672;"s__bromii";"g__Ruminococcus";"control";""
"940";"OTU_3346";0.179245424615953;0.436901182491867;0.995009477283672;"s__bromii";"g__Ruminococcus";"control";""
"948";"OTU_7182";0.196210754691864;0.393978896210317;0.995009477283672;"s__fragilis";"g__Bacteroides";"control";""
"955";"OTU_5580";-0.00283084555476531;0.990283465312671;0.997810278819822;"s__bromii";"g__Ruminococcus";"control";""
"960";"OTU_3455";-0.188017163449178;0.414407901796989;0.995009477283672;"s__prausnitzii";"g__Faecalibacterium";"control";""
"965";"OTU_1668";0.0998764627911244;0.666653494777841;0.995009477283672;"s__uniformis";"g__Bacteroides";"control";""
"968";"OTU_5849";0.290309165623068;0.201740355279038;0.995009477283672;"s__ovatus";"g__Bacteroides";"control";""
"971";"OTU_1888";0.460354008116729;0.035729249713504;0.995009477283672;"s__massiliensis";"g__Alistipes";"control";""
"972";"OTU_2929";-0.489288536732698;0.024378245649413;0.995009477283672;"s__dispar";"g__Veillonella";"control";""
"982";"OTU_2066";-0.249690751960541;0.275023131338229;0.995009477283672;"s__bromii";"g__Ruminococcus";"control";""
"989";"OTU_2375";-0.0114352536884417;0.960763523037574;0.995009477283672;"s__acidifaciens";"g__Bacteroides";"control";""
"992";"OTU_3939";-0.360473516589887;0.108437824565182;0.995009477283672;"s__copri";"g__Prevotella";"control";""
"994";"OTU_3039";0.0219573976195974;0.924735022333717;0.995009477283672;"s__ovatus";"g__Bacteroides";"control";""
"21";"OTU_16";-0.354697061440227;0.177650634261949;0.765298371588225;"s__bromii";"g__Ruminococcus";"AIH";""
"32";"OTU_56";-0.239412945184201;0.371826178812589;0.830131824361799;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"41";"OTU_19";-0.321755187030514;0.22426458791477;0.765298371588225;"s__plebeius";"g__Bacteroides";"AIH";""
"61";"OTU_2787";-0.0938837135841581;0.729464886908908;0.904344743793301;"s__copri";"g__Prevotella";"AIH";""
"112";"OTU_2";0.42636387567813;0.0995929819638641;0.765298371588225;"s__copri";"g__Prevotella";"AIH";""
"121";"OTU_13";-0.0113737995385607;0.966653628138479;0.989621637897968;"s__ovatus";"g__Bacteroides";"AIH";""
"181";"OTU_44";0.148986484459863;0.581843949737021;0.887336159771063;"s__caccae";"g__Bacteroides";"AIH";""
"252";"OTU_55";0.057862490267743;0.831442035712191;0.936910038336047;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"271";"OTU_14";0.148269305189953;0.583683347563531;0.887336159771063;"s__dispar";"g__Veillonella";"AIH";""
"301";"OTU_1553";-0.0606388568002665;0.823470049389935;0.932911317579798;"s__copri";"g__Prevotella";"AIH";""
"311";"OTU_60";0.375205405796124;0.152136093416785;0.765298371588225;"s__copri";"g__Prevotella";"AIH";""
"351";"OTU_63";-0.434407631341899;0.0926915324449026;0.765298371588225;"s__torques";"g__[Ruminococcus]";"AIH";""
"421";"OTU_69";0.251580513934213;0.34725255402009;0.807751932755927;"s__aerofaciens";"g__Collinsella";"AIH";""
"432";"OTU_71";-0.501086760965697;0.0480155233587427;0.765298371588225;"s__saccharogumia";"g__Clostridium";"AIH";""
"461";"OTU_648";-0.113728968702067;0.674938899431302;0.887505716975178;"s__callidus";"g__Ruminococcus";"AIH";""
"472";"OTU_75";-0.394154106842306;0.130874025719866;0.765298371588225;"s__celatum";"g__Clostridium";"AIH";""
"531";"OTU_83";0.148935718884654;0.581974072448966;0.887336159771063;"s__eggerthii";"g__Bacteroides";"AIH";""
"551";"OTU_5278";-0.192009173450744;0.476212849721244;0.85170503921097;"s__hathewayi";"g__Clostridium";"AIH";""
"563";"OTU_85";-0.288770219013936;0.278053138248952;0.765298371588225;"s__ovatus";"g__Bacteroides";"AIH";""
"601";"OTU_90";-0.38936565987351;0.136041651883022;0.765298371588225;"s__gnavus";"g__[Ruminococcus]";"AIH";""
"661";"OTU_96";0.358866740579382;0.172248445152432;0.765298371588225;"s__stercorea";"g__Prevotella";"AIH";""
"761";"OTU_8";-0.121607646094737;0.65368856174882;0.887505716975178;"s__muciniphila";"g__Akkermansia";"AIH";""
"772";"OTU_110";0.304728261126254;0.251135920376671;0.765298371588225;"s__indistinctus";"g__Alistipes";"AIH";""
"781";"OTU_111";0.00949974562738984;0.972145910317014;0.992317691798285;"s__obeum";"g__Blautia";"AIH";""
"851";"OTU_3013";0.0767280875564376;0.77761203188368;0.915217961516303;"s__copri";"g__Prevotella";"AIH";""
"1031";"OTU_5";0.235384037418012;0.380168456656051;0.830131824361799;"s__uniformis";"g__Bacteroides";"AIH";""
"1041";"OTU_9";-0.0838412630245246;0.757546143768434;0.911689174478342;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"1111";"OTU_943";0.366781277243282;0.162297048728091;0.765298371588225;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"1141";"OTU_15";0.368472091375714;0.160222143532651;0.765298371588225;"s__caccae";"g__Bacteroides";"AIH";""
"1201";"OTU_605";0.180781187926575;0.502844396111753;0.85170503921097;"s__gordonii";"g__Parabacteroides";"AIH";""
"1221";"OTU_18";-0.314620497084222;0.235292271418796;0.765298371588225;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"1251";"OTU_1983";0.353494391828771;0.179229361206273;0.765298371588225;"s__bromii";"g__Ruminococcus";"AIH";""
"1271";"OTU_21";-0.335310386005287;0.204231255835662;0.765298371588225;"s__gnavus";"g__[Ruminococcus]";"AIH";""
"1301";"OTU_150";0.244118881110208;0.362210993021639;0.830131824361799;"s__eutactus";"g__Coprococcus";"AIH";""
"1351";"OTU_152";0.200179310213324;0.457276385563718;0.85170503921097;"s__ruminis";"g__Lactobacillus";"AIH";""
"1381";"OTU_5002";0.0906983165379922;0.738339039470512;0.905616816510446;"s__copri";"g__Prevotella";"AIH";""
"1411";"OTU_34";-0.0529796679216588;0.845499446838645;0.939290751885964;"s__coli";"g__Escherichia";"AIH";""
"1421";"OTU_1839";0.174564897795343;0.517882614238146;0.853946207504164;"s__copri";"g__Prevotella";"AIH";""
"1441";"OTU_6481";-0.111817374548549;0.680130463791681;0.887505716975178;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"1541";"OTU_133";0.0531822907139111;0.844915206800166;0.939290751885964;"s__formicigenerans";"g__Dorea";"AIH";""
"1571";"OTU_29";0.11760545976732;0.664453289762913;0.887505716975178;"s__parainfluenzae";"g__Haemophilus";"AIH";""
"1581";"OTU_1855";-0.0880711386734809;0.745681485051767;0.907765108922857;"s__uniformis";"g__Bacteroides";"AIH";""
"1751";"OTU_8149";0.0193397444933368;0.943326335637871;0.985868661736733;"s__muciniphila";"g__Akkermansia";"AIH";""
"1781";"OTU_332";-0.452002641716095;0.07879503276365;0.765298371588225;"s__citroniae";"g__Clostridium";"AIH";""
"1831";"OTU_191";-0.262566661326203;0.325876300450051;0.789592698645479;"s__lividum";"g__Janthinobacterium";"AIH";""
"1841";"OTU_389";-0.285959450019425;0.282967800627899;0.765298371588225;"s__faecis";"g__Roseburia";"AIH";""
"1901";"OTU_5404";-0.0302338460348949;0.911497574902352;0.965963659157817;"s__caccae";"g__Bacteroides";"AIH";""
"1911";"OTU_1201";-0.147901937008668;0.584626492088583;0.887336159771063;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"1921";"OTU_2368";0.328170011910685;0.214634489719668;0.765298371588225;"s__ovatus";"g__Bacteroides";"AIH";""
"1941";"OTU_1802";-0.101699860461028;0.707827913656293;0.896631002236269;"s__ruminantium";"g__Clostridium";"AIH";""
"1951";"OTU_199";0.0563465202226835;0.835801512980419;0.937552493611484;"s__pullicaecorum";"g__Butyricicoccus";"AIH";""
"1971";"OTU_1981";0.220702143276006;0.411418826576929;0.851205003230678;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"1991";"OTU_8163";-0.00700087846378102;0.979471115874454;0.994649946917363;"s__uniformis";"g__Bacteroides";"AIH";""
"2021";"OTU_26";0.517351415074723;0.0401353857619531;0.765298371588225;"s__indistinctus";"g__Alistipes";"AIH";""
"2051";"OTU_6495";-0.208728487410029;0.437871836376936;0.85170503921097;"s__ovatus";"g__Bacteroides";"AIH";""
"2071";"OTU_2441";0.0797054070876657;0.769196369115196;0.914782111286655;"s__copri";"g__Prevotella";"AIH";""
"2111";"OTU_3313";-0.426204677886919;0.0997331372566678;0.765298371588225;"s__ovatus";"g__Bacteroides";"AIH";""
"2141";"OTU_214";0.146469505834393;0.588309969074542;0.887336159771063;"s__colinum";"g__Clostridium";"AIH";""
"2171";"OTU_208";-0.12085721041198;0.655702224697479;0.887505716975178;"s__biforme";"g__[Eubacterium]";"AIH";""
"2211";"OTU_221";0.356858497296145;0.174836508367503;0.765298371588225;"s__reuteri";"g__Lactobacillus";"AIH";""
"2281";"OTU_228";-0.101775986230285;0.707618176560757;0.896631002236269;"s__indistinctus";"g__Alistipes";"AIH";""
"2411";"OTU_244";-0.107186623267854;0.692762370736864;0.892753588296791;"s__formigenes";"g__Oxalobacter";"AIH";""
"2471";"OTU_448";-0.0492961215166613;0.856133416545124;0.943783146326815;"s__pullicaecorum";"g__Butyricicoccus";"AIH";""
"2501";"OTU_251";-0.0242521170547726;0.928961414095912;0.978321744281667;"s__catus";"g__Coprococcus";"AIH";""
"2511";"OTU_253";0.429563121963585;0.0968058885995458;0.765298371588225;"s__veronii";"g__Pseudomonas";"AIH";""
"2531";"OTU_971";0.142397539078704;0.598832560024263;0.887473929412647;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"2681";"OTU_269";0.205446822326407;0.44527014102499;0.85170503921097;"s__perfringens";"g__Clostridium";"AIH";""
"2721";"OTU_270";0.0160561154165879;0.952937828238462;0.987825719439661;"s__anginosus";"g__Streptococcus";"AIH";""
"2751";"OTU_1109";0.205333176827491;0.445527475087829;0.85170503921097;"s__copri";"g__Prevotella";"AIH";""
"2841";"OTU_6809";-0.162727292371022;0.547077770530767;0.875279657736688;"s__ovatus";"g__Bacteroides";"AIH";""
"2881";"OTU_940";-0.0268950411564284;0.921241120626476;0.972257668307602;"s__bromii";"g__Ruminococcus";"AIH";""
"2981";"OTU_1334";0.229284921316331;0.392989471924535;0.842970923543755;"s__ovatus";"g__Bacteroides";"AIH";""
"2991";"OTU_8058";-0.262597299981347;0.325817772263333;0.789592698645479;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"3031";"OTU_1913";0.365157010294764;0.164307163444721;0.765298371588225;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"3061";"OTU_3269";0.476763284828702;0.0618762807394433;0.765298371588225;"s__copri";"g__Prevotella";"AIH";""
"3191";"OTU_1401";0.336243215160536;0.202896674138204;0.765298371588225;"s__dispar";"g__Veillonella";"AIH";""
"3201";"OTU_2696";-0.071719973265322;0.791819903868415;0.918674048010248;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"3281";"OTU_320";-0.0151289705904257;0.95565282401339;0.988425647729705;"s__producta";"g__Blautia";"AIH";""
"3311";"OTU_5602";-0.0403110531026729;0.882166378186899;0.952316863598275;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"3341";"OTU_7925";0.171762947528754;0.524727769221056;0.857378010258555;"s__caccae";"g__Bacteroides";"AIH";""
"3361";"OTU_6289";0.127762654034565;0.637258147977898;0.887505716975178;"s__parvula";"g__Veillonella";"AIH";""
"3381";"OTU_2769";-0.207356336881421;0.440957592042096;0.85170503921097;"s__uniformis";"g__Bacteroides";"AIH";""
"3401";"OTU_5422";0.121813522758416;0.653136518261434;0.887505716975178;"s__massiliensis";"g__Alistipes";"AIH";""
"3411";"OTU_6194";0.361160693680194;0.169323455875155;0.765298371588225;"s__massiliensis";"g__Alistipes";"AIH";""
"3491";"OTU_6771";-0.517930120397703;0.0398741993410205;0.765298371588225;"s__ovatus";"g__Bacteroides";"AIH";""
"3571";"OTU_2904";0.270718041934339;0.310519459439004;0.789592698645479;"s__copri";"g__Prevotella";"AIH";""
"3621";"OTU_347";-0.157957769591167;0.559041229664244;0.879205477189007;"s__schaedleri";"g__Mucispirillum";"AIH";""
"3631";"OTU_348";0.401653600358281;0.123054885666613;0.765298371588225;"s__lenta";"g__Eggerthella";"AIH";""
"3671";"OTU_2785";0.0415064867779921;0.878695686143535;0.949604607380854;"s__dispar";"g__Veillonella";"AIH";""
"3701";"OTU_1996";0.143679634479683;0.595511257907372;0.887473929412647;"s__acidifaciens";"g__Bacteroides";"AIH";""
"3711";"OTU_355";0.368087618856573;0.160692382544062;0.765298371588225;"s__methylpentosum";"g__Clostridium";"AIH";""
"3721";"OTU_4209";0.215595427074355;0.422596227638238;0.851205003230678;"s__massiliensis";"g__Alistipes";"AIH";""
"3851";"OTU_3270";0.362997995709093;0.167004722630316;0.765298371588225;"s__massiliensis";"g__Alistipes";"AIH";""
"3911";"OTU_1907";-0.0722551203805177;0.790298691768675;0.918674048010248;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"3961";"OTU_5951";0.135312196134098;0.61731995508589;0.887505716975178;"s__faecis";"g__Roseburia";"AIH";""
"3991";"OTU_2414";-0.124711327168158;0.64538426441495;0.887505716975178;"s__faecis";"g__Roseburia";"AIH";""
"4031";"OTU_4926";-0.30331621984516;0.253450035382558;0.765298371588225;"s__obeum";"g__Blautia";"AIH";""
"4051";"OTU_6848";-0.133060914866849;0.623240165456949;0.887505716975178;"s__faecis";"g__Roseburia";"AIH";""
"4121";"OTU_1603";0.108063481863594;0.69036450077413;0.891071471890641;"s__faecis";"g__Roseburia";"AIH";""
"4131";"OTU_3849";-0.112549522307767;0.678140468725175;0.887505716975178;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4141";"OTU_3111";0.484649584159144;0.0570959793457868;0.765298371588225;"s__massiliensis";"g__Alistipes";"AIH";""
"4161";"OTU_6703";0.350698706321847;0.182934909517883;0.765298371588225;"s__bromii";"g__Ruminococcus";"AIH";""
"4231";"OTU_4036";NA;NA;NA;"s__massiliensis";"g__Alistipes";"AIH";""
"4311";"OTU_852";0.145815859710275;0.589993968486508;0.887336159771063;"s__copri";"g__Prevotella";"AIH";""
"4341";"OTU_1619";-0.00904436308337105;0.973480684135933;0.992317691798285;"s__bromii";"g__Ruminococcus";"AIH";""
"4391";"OTU_3246";-0.158153043775196;0.55854921583877;0.879205477189007;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4401";"OTU_4563";-0.0526659104853902;0.846404279953749;0.939290751885964;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4411";"OTU_5502";-0.00440972162075522;0.987068477511358;0.994649946917363;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4441";"OTU_851";0.030870104643105;0.909642098051604;0.965963659157817;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4491";"OTU_433";0.0302812633886022;0.911359280066033;0.965963659157817;"s__mucilaginosa";"g__Rothia";"AIH";""
"4511";"OTU_4433";0.289687125047735;0.276461151956365;0.765298371588225;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4561";"OTU_8052";0.339308410871795;0.198551126467767;0.765298371588225;"s__aerofaciens";"g__Collinsella";"AIH";""
"4591";"OTU_3405";-0.0699634379270144;0.796817964714901;0.919262634496469;"s__ovatus";"g__Bacteroides";"AIH";""
"4601";"OTU_4848";0.296698999652255;0.264469642911727;0.765298371588225;"s__indistinctus";"g__Alistipes";"AIH";""
"4641";"OTU_3884";-0.0243294941728517;0.928735298792795;0.978321744281667;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"4691";"OTU_653";0.207649617312057;0.440297121354799;0.85170503921097;"s__ovatus";"g__Bacteroides";"AIH";""
"4711";"OTU_1146";0.253935642216063;0.342604831640563;0.807751932755927;"s__uniformis";"g__Bacteroides";"AIH";""
"4741";"OTU_458";-0.22288697406452;0.40668483636865;0.849509562724169;"s__gnavus";"g__[Ruminococcus]";"AIH";""
"4771";"OTU_703";0.0223421824283904;0.934544295560625;0.981504462122532;"s__dispar";"g__Veillonella";"AIH";""
"4791";"OTU_2301";0.216054287560639;0.421585485083254;0.851205003230678;"s__muciniphila";"g__Akkermansia";"AIH";""
"4821";"OTU_4671";-0.384009394777437;0.141985742602456;0.765298371588225;"s__ovatus";"g__Bacteroides";"AIH";""
"4881";"OTU_4260";0.105644148261408;0.69698707567078;0.89335327007989;"s__adolescentis";"g__Bifidobacterium";"AIH";""
"4951";"OTU_3407";0.251512607412106;0.347387089756571;0.807751932755927;"s__fragilis";"g__Bacteroides";"AIH";""
"4981";"OTU_4637";-0.297086163033728;0.263816957709784;0.765298371588225;"s__adolescentis";"g__Bifidobacterium";"AIH";""
"5011";"OTU_1719";0.133190015285414;0.62290007966101;0.887505716975178;"s__copri";"g__Prevotella";"AIH";""
"5021";"OTU_4017";0.216006272045096;0.421691190937604;0.851205003230678;"s__massiliensis";"g__Alistipes";"AIH";""
"5061";"OTU_2865";-0.242124320756185;0.366269259488923;0.830131824361799;"s__uniformis";"g__Bacteroides";"AIH";""
"5081";"OTU_1104";-0.302447781233209;0.254879794206047;0.765298371588225;"s__pullicaecorum";"g__Butyricicoccus";"AIH";""
"5181";"OTU_2159";0.0954547121679074;0.725100011644381;0.902731295903997;"s__copri";"g__Prevotella";"AIH";""
"5191";"OTU_3522";0.45648922789587;0.0755065980245035;0.765298371588225;"s__indistinctus";"g__Alistipes";"AIH";""
"5261";"OTU_7328";-0.262751849128404;0.325522633766974;0.789592698645479;"s__pseudolongum";"g__Bifidobacterium";"AIH";""
"5301";"OTU_8028";0.0489551713100658;0.857118901810428;0.943783146326815;"s__ovatus";"g__Bacteroides";"AIH";""
"5361";"OTU_3236";0.235913424821875;0.379066518901664;0.830131824361799;"s__ovatus";"g__Bacteroides";"AIH";""
"5371";"OTU_6073";0.171235864734555;0.526020010330173;0.857378010258555;"s__copri";"g__Prevotella";"AIH";""
"5391";"OTU_4677";-0.141983793690582;0.599905967849943;0.887473929412647;"s__ovatus";"g__Bacteroides";"AIH";""
"5411";"OTU_529";-0.114085540304093;0.673972022088045;0.887505716975178;"s__gnavus";"g__[Ruminococcus]";"AIH";""
"5591";"OTU_2936";0.369782508808309;0.158626342746879;0.765298371588225;"s__caccae";"g__Bacteroides";"AIH";""
"5601";"OTU_2420";-0.00286689284275975;0.991592638976624;0.994649946917363;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"5611";"OTU_5850";0.219532710874112;0.413964574637135;0.851205003230678;"s__copri";"g__Prevotella";"AIH";""
"5621";"OTU_1956";-0.421233287025594;0.104180398038474;0.765298371588225;"s__caccae";"g__Bacteroides";"AIH";""
"5651";"OTU_4627";-0.319234269652927;0.228122845538676;0.765298371588225;"s__uniformis";"g__Bacteroides";"AIH";""
"5671";"OTU_2924";0.245270171139914;0.359879938246741;0.827473361490768;"s__bromii";"g__Ruminococcus";"AIH";""
"5681";"OTU_1155";0.449965587445877;0.0803217026616452;0.765298371588225;"s__hathewayi";"g__Clostridium";"AIH";""
"5701";"OTU_7035";0.181373910484225;0.501421300992125;0.85170503921097;"s__ovatus";"g__Bacteroides";"AIH";""
"5721";"OTU_2135";0.387480227328963;0.138114201217089;0.765298371588225;"s__distasonis";"g__Parabacteroides";"AIH";""
"5751";"OTU_4068";-0.136888592174806;0.61318757573106;0.887505716975178;"s__ovatus";"g__Bacteroides";"AIH";""
"5791";"OTU_8059";0.242968581319374;0.364548406996388;0.830131824361799;"s__acidifaciens";"g__Bacteroides";"AIH";""
"5891";"OTU_7492";0.0386244670403947;0.887066434771977;0.952419108189631;"s__ovatus";"g__Bacteroides";"AIH";""
"5921";"OTU_6988";-0.272938156985045;0.306411703671097;0.786668389476832;"s__faecis";"g__Roseburia";"AIH";""
"5931";"OTU_999";0.08603471053291;0.75138708569225;0.907765108922857;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"5951";"OTU_585";0.263411410966033;0.324264821925444;0.789592698645479;"s__moorei";"g__Bulleidia";"AIH";""
"6021";"OTU_1431";-0.121869728785791;0.652985835125123;0.887505716975178;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"6031";"OTU_597";0.450439639630172;0.0799645369585633;0.765298371588225;"s__caccae";"g__Bacteroides";"AIH";""
"6101";"OTU_6996";-0.323517470286041;0.221592164307047;0.765298371588225;"s__ruminantium";"g__Clostridium";"AIH";""
"6141";"OTU_6228";0.518297554672268;0.0397090305787822;0.765298371588225;"s__caccae";"g__Bacteroides";"AIH";""
"6181";"OTU_1165";-0.111064163397642;0.682179776553519;0.887505716975178;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"6211";"OTU_2337";-0.0780799468097418;0.773787948291502;0.914782111286655;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"6241";"OTU_7236";0.181647515036167;0.500765030824813;0.85170503921097;"s__acidifaciens";"g__Bacteroides";"AIH";""
"6261";"OTU_5389";0.185635119518416;0.491246456135102;0.85170503921097;"s__copri";"g__Prevotella";"AIH";""
"6331";"OTU_2753";0.0771851320728491;0.776318623200885;0.914782111286655;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"6501";"OTU_7373";-0.302694919771982;0.254472410473249;0.765298371588225;"s__faecis";"g__Roseburia";"AIH";""
"6521";"OTU_8145";0.222189935595219;0.408192001176272;0.849828304969928;"s__faecis";"g__Roseburia";"AIH";""
"6551";"OTU_7811";0.128680039080792;0.634822524586504;0.887505716975178;"s__dispar";"g__Veillonella";"AIH";""
"6571";"OTU_7415";-0.395158918882165;0.129807048306284;0.765298371588225;"s__faecis";"g__Roseburia";"AIH";""
"6601";"OTU_5393";0.264043932706;0.323061220616712;0.789592698645479;"s__copri";"g__Prevotella";"AIH";""
"6641";"OTU_2056";0.336393979672263;0.202681508722646;0.765298371588225;"s__caccae";"g__Bacteroides";"AIH";""
"6671";"OTU_3894";-0.0328190802965093;0.903961197582035;0.962218632442317;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"6681";"OTU_698";-0.286085896294184;0.282745592628194;0.765298371588225;"s__methylpentosum";"g__Clostridium";"AIH";""
"6731";"OTU_4708";-0.100463359395532;0.711237394201768;0.896631002236269;"s__faecis";"g__Roseburia";"AIH";""
"6741";"OTU_6182";-0.0504089413946551;0.852918306223542;0.943253693873734;"s__ovatus";"g__Bacteroides";"AIH";""
"6761";"OTU_2458";NA;NA;NA;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"6781";"OTU_7262";-0.319234269652927;0.228122845538676;0.765298371588225;"s__massiliensis";"g__Alistipes";"AIH";""
"6881";"OTU_7291";-0.393482835703558;0.131590180562333;0.765298371588225;"s__uniformis";"g__Bacteroides";"AIH";""
"6901";"OTU_745";0.309843144970904;0.242863370475759;0.765298371588225;"s__methylpentosum";"g__Clostridium";"AIH";""
"6921";"OTU_3723";-0.153692444208788;0.56983446967094;0.883733895843352;"s__acidifaciens";"g__Bacteroides";"AIH";""
"6981";"OTU_2672";0.149720529181756;0.579963792153976;0.887336159771063;"s__ovatus";"g__Bacteroides";"AIH";""
"7041";"OTU_1903";-0.259271496031262;0.332206350497786;0.801013365798798;"s__callidus";"g__Ruminococcus";"AIH";""
"7071";"OTU_1599";-0.0479602800322191;0.8599956699413;0.944851118527526;"s__massiliensis";"g__Alistipes";"AIH";""
"7081";"OTU_2570";0.176797589809546;0.512457710177647;0.85170503921097;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7151";"OTU_4176";-0.050109714948783;0.853782606866538;0.943253693873734;"s__adolescentis";"g__Bifidobacterium";"AIH";""
"7161";"OTU_1857";0.43898834053587;0.0889172321103842;0.765298371588225;"s__uniformis";"g__Bacteroides";"AIH";""
"7171";"OTU_2180";-0.254209194328467;0.342067291207599;0.807751932755927;"s__callidus";"g__Ruminococcus";"AIH";""
"7191";"OTU_4833";0.182188047652534;0.499469694468361;0.85170503921097;"s__acidifaciens";"g__Bacteroides";"AIH";""
"7201";"OTU_5924";0.12667070229474;0.64016178060456;0.887505716975178;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7211";"OTU_3404";-0.125183668025991;0.644123862545712;0.887505716975178;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7231";"OTU_2290";0.429798972547099;0.0966026369240685;0.765298371588225;"s__guilliermondii";"g__Oscillospira";"AIH";""
"7251";"OTU_1836";-0.181345966786345;0.501488349736705;0.85170503921097;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7281";"OTU_4289";0.155029601913501;0.566441362436005;0.882316430534462;"s__uniformis";"g__Bacteroides";"AIH";""
"7331";"OTU_1095";0.366614069429597;0.162503212893203;0.765298371588225;"s__bromii";"g__Ruminococcus";"AIH";""
"7371";"OTU_7949";0.446755968300681;0.0827702273041937;0.765298371588225;"s__bromii";"g__Ruminococcus";"AIH";""
"7391";"OTU_7073";-0.131709372820312;0.626804770870923;0.887505716975178;"s__parvula";"g__Veillonella";"AIH";""
"7411";"OTU_4739";0.187904466125916;0.485868275535858;0.85170503921097;"s__acidifaciens";"g__Bacteroides";"AIH";""
"7441";"OTU_867";0.480994643181907;0.0592762854231426;0.765298371588225;"s__distasonis";"g__Parabacteroides";"AIH";""
"7491";"OTU_2012";0.00288672281713519;0.991534488140584;0.994649946917363;"s__ovatus";"g__Bacteroides";"AIH";""
"7501";"OTU_6622";0.072135861085624;0.790637637635111;0.918674048010248;"s__uniformis";"g__Bacteroides";"AIH";""
"7511";"OTU_1475";-0.242924027836764;0.364639107842778;0.830131824361799;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7521";"OTU_3096";-0.0906661137215333;0.73842891319359;0.905616816510446;"s__massiliensis";"g__Alistipes";"AIH";""
"7561";"OTU_6837";-0.0116529673119265;0.965835586889403;0.989621637897968;"s__acidifaciens";"g__Bacteroides";"AIH";""
"7571";"OTU_3139";0.361160693680194;0.169323455875155;0.765298371588225;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7581";"OTU_4955";0.332434721463098;0.208381026535371;0.765298371588225;"s__ovatus";"g__Bacteroides";"AIH";""
"7621";"OTU_6302";-0.0930187930664234;0.73187132646037;0.904344743793301;"s__uniformis";"g__Bacteroides";"AIH";""
"7701";"OTU_4082";0.416024733279715;0.108987836363822;0.765298371588225;"s__massiliensis";"g__Alistipes";"AIH";""
"7711";"OTU_1496";0.192899977614143;0.474129844616366;0.85170503921097;"s__ovatus";"g__Bacteroides";"AIH";""
"7741";"OTU_2213";0.304432622405767;0.251619338885637;0.765298371588225;"s__massiliensis";"g__Alistipes";"AIH";""
"7771";"OTU_1575";0.237442272398952;0.375893986758967;0.830131824361799;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
