# Constructed from biom file
#OTU ID	001	002	003	005	006	007	009	011	018	020	021	022	023	026	027	029	030	031	032	033	035	036	037	039	040	042	043	046	047	049	050	051	052	053	054	055	056	057	058	059	060	061	062	063	064	065	066	068	069	070	071	072	074	076	077	078	079	081	082	083	086	taxonomy
OTU_50	219.0	0.0	128.0	110.0	13.0	2.0	0.0	1.0	0.0	17.0	0.0	2.0	2.0	0.0	0.0	1.0	17.0	0.0	3.0	0.0	0.0	0.0	126.0	3.0	8.0	0.0	1.0	583.0	16.0	34.0	1.0	8.0	139.0	40.0	228.0	0.0	1009.0	569.0	11.0	9.0	0.0	3.0	2.0	3.0	471.0	33.0	0.0	7.0	3.0	248.0	334.0	0.0	0.0	0.0	0.0	1.0	45.0	5949.0	5303.0	145.0	419.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__OTU197|NN=Ruminococcus_albus_AY445596|D=93.7
OTU_5	5841.0	3686.0	6.0	5033.0	42.0	6.0	38.0	5.0	6488.0	0.0	164.0	13420.0	2548.0	3680.0	1159.0	8.0	1210.0	4708.0	14.0	255.0	1274.0	885.0	0.0	4931.0	24.0	4570.0	186.0	1265.0	2506.0	2287.0	12940.0	2603.0	2674.0	749.0	4820.0	15480.0	11230.0	200.0	2505.0	2666.0	6257.0	1479.0	329.0	21430.0	5841.0	4522.0	19100.0	742.0	8186.0	3093.0	4712.0	61.0	10440.0	38780.0	1528.0	39.0	2140.0	5164.0	1.0	3321.0	3.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_uniformis
OTU_69	134.0	21.0	816.0	114.0	7.0	2.0	29.0	0.0	108.0	2030.0	2.0	2.0	3.0	24.0	16.0	1.0	55.0	5465.0	0.0	0.0	1309.0	6.0	0.0	115.0	17.0	0.0	22.0	22.0	418.0	762.0	429.0	108.0	101.0	81.0	18.0	1.0	409.0	93.0	373.0	20.0	1253.0	186.0	33.0	6.0	737.0	135.0	309.0	737.0	71.0	26.0	365.0	39.0	0.0	0.0	892.0	60.0	66.0	128.0	55.0	955.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified
OTU_2	13920.0	10.0	30.0	3706.0	11460.0	21.0	24900.0	3.0	32.0	1.0	145.0	359.0	2.0	2.0	46100.0	111.0	18920.0	4.0	58.0	1.0	11730.0	61010.0	15.0	101.0	12980.0	5.0	24550.0	73300.0	66.0	34.0	5.0	16.0	0.0	92.0	169.0	1.0	8.0	53.0	2.0	3503.0	21.0	4.0	12820.0	1.0	13.0	21.0	10.0	15860.0	4260.0	16.0	0.0	3333.0	5.0	16.0	1.0	27000.0	15.0	2.0	7.0	2.0	3.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__OTU516|NN=Prevotella_copri_AB064923|D=96.6
OTU_599	6684.0	4.0	33.0	38.0	17.0	0.0	15.0	0.0	0.0	0.0	3.0	7.0	0.0	2.0	0.0	2.0	24.0	5.0	0.0	1.0	41.0	43.0	0.0	506.0	1.0	28.0	26.0	1589.0	40.0	133.0	482.0	10.0	67.0	515.0	11.0	36.0	1166.0	15.0	5.0	8.0	21.0	20.0	5.0	19.0	71.0	30.0	12.0	133.0	116.0	2.0	7174.0	764.0	1.0	2.0	26.0	2274.0	79.0	54.0	0.0	24.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
OTU_48	1244.0	0.0	0.0	0.0	1.0	0.0	69.0	0.0	1.0	0.0	1.0	3.0	1781.0	128.0	63.0	0.0	3.0	0.0	2184.0	0.0	396.0	0.0	951.0	3059.0	6.0	6044.0	0.0	113.0	6.0	0.0	0.0	38.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	54.0	2.0	411.0	0.0	0.0	0.0	0.0	0.0	442.0	1.0	4533.0	0.0	0.0	0.0	0.0	473.0	1.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
OTU_713	1076.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	2.0	0.0	189.0	132.0	0.0	178.0	463.0	76.0	111.0	493.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	251.0	1.0	0.0	0.0	364.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	491.0	9.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__OTU657|NN=Soleaferrea_massiliensis_JX101688|D=88.5
OTU_17	2896.0	3.0	3343.0	1293.0	124.0	2.0	0.0	0.0	1.0	81.0	33.0	112.0	0.0	1.0	9.0	20.0	5418.0	6.0	7.0	7.0	5.0	0.0	8.0	12.0	79.0	6651.0	49.0	5495.0	762.0	1243.0	860.0	695.0	3128.0	3269.0	2812.0	181.0	379.0	7800.0	171.0	3.0	623.0	8671.0	2431.0	499.0	5068.0	1996.0	1295.0	847.0	1537.0	26470.0	809.0	6435.0	4.0	9.0	1735.0	95.0	226.0	327.0	337.0	5394.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__OTU93|NN=Ruminococcus_bromii_DQ882649|D=96.3
OTU_162	154.0	4.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	720.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes
OTU_792	12.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	42.0	4.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__unclassified; s__OTU1597|NN=Eubacterium_sulci_AJ006963|D=89.4
OTU_33	717.0	714.0	456.0	567.0	19.0	0.0	455.0	0.0	442.0	0.0	598.0	34.0	0.0	304.0	63.0	0.0	79.0	1012.0	1.0	362.0	143.0	196.0	0.0	669.0	10.0	458.0	795.0	36.0	358.0	555.0	156.0	705.0	358.0	911.0	395.0	6727.0	768.0	226.0	590.0	56.0	1901.0	248.0	78.0	87.0	749.0	1071.0	277.0	477.0	465.0	46.0	642.0	50.0	208.0	1.0	309.0	16.0	125.0	58.0	1.0	1965.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Odoribacter; s__Odoribacter_splanchnicus
OTU_624	68.0	1.0	37.0	10.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	8.0	5.0	24.0	0.0	7.0	0.0	2.0	11.0	42.0	17.0	12.0	15.0	7.0	32.0	12.0	0.0	16.0	36.0	1.0	0.0	5.0	21.0	3.0	2.0	4.0	63.0	14.0	10.0	25.0	38.0	0.0	156.0	7.0	1.0	0.0	8.0	55.0	12.0	26.0	0.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Oscillospiraceae; g__Oscillibacter
OTU_1	4007.0	8.0	66.0	14820.0	29.0	10.0	42010.0	747.0	1493.0	14.0	9.0	59.0	528.0	2.0	43.0	344.0	34.0	16650.0	113.0	13.0	24900.0	53.0	3.0	21040.0	1533.0	17350.0	13480.0	6453.0	81.0	2100.0	4.0	4724.0	2007.0	27.0	45.0	17610.0	37.0	10640.0	3.0	5.0	1691.0	0.0	15640.0	3.0	153.0	1342.0	4745.0	31.0	8.0	2.0	14.0	5.0	6.0	24.0	30330.0	14.0	30.0	4307.0	5282.0	5730.0	7.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister
OTU_8	387.0	932.0	2007.0	1552.0	13.0	5.0	102.0	0.0	13580.0	682.0	35320.0	16930.0	10040.0	9144.0	2519.0	5936.0	130.0	1687.0	14170.0	1436.0	815.0	729.0	5138.0	3218.0	32.0	2526.0	665.0	434.0	1162.0	3639.0	2876.0	502.0	687.0	848.0	2481.0	5125.0	524.0	2833.0	830.0	1349.0	2854.0	3375.0	388.0	2179.0	1356.0	1902.0	3487.0	2032.0	926.0	4682.0	867.0	35.0	7327.0	25810.0	283.0	34.0	4129.0	3200.0	0.0	3969.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__OTU1000|NN=Bacteroides_vulgatus_BNRRR16SA|D=96.9
OTU_59	21.0	39.0	13.0	24.0	48.0	2.0	45.0	0.0	529.0	5737.0	6.0	2.0	5.0	3.0	40.0	0.0	21.0	11.0	0.0	8.0	69.0	17.0	3.0	108.0	3.0	123.0	18.0	4.0	12.0	2456.0	8.0	26.0	42.0	169.0	25.0	17.0	65.0	68.0	28.0	14.0	85.0	3560.0	28.0	301.0	78.0	7.0	128.0	73.0	21.0	16.0	15.0	1.0	14.0	1.0	3.0	6.0	20.0	58.0	605.0	244.0	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU_179	257.0	51.0	32.0	24.0	13.0	24.0	2.0	3.0	223.0	343.0	138.0	2.0	4.0	7.0	66.0	295.0	11.0	12.0	23.0	0.0	33.0	11.0	65.0	10.0	9.0	0.0	2.0	5.0	9.0	7.0	0.0	5.0	3.0	14.0	6.0	0.0	7.0	5.0	17.0	9.0	7.0	1.0	4.0	15.0	31.0	11.0	6.0	9.0	79.0	9.0	10.0	1.0	124.0	0.0	0.0	2.0	0.0	9.0	7.0	7.0	46.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_infantis
OTU_20	372.0	213.0	1271.0	0.0	64.0	3.0	116.0	238.0	3.0	0.0	1508.0	26.0	12.0	2.0	3.0	16.0	1053.0	18.0	7.0	2.0	133.0	43.0	2204.0	414.0	19.0	0.0	1376.0	1013.0	1322.0	194.0	59.0	1332.0	878.0	3790.0	2056.0	694.0	24.0	1181.0	50.0	55.0	15.0	59.0	22.0	122.0	219.0	3135.0	70.0	1490.0	1068.0	2274.0	129.0	5.0	983.0	4.0	1609.0	728.0	10.0	2025.0	5376.0	1599.0	8242.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Intestinibacter; s__Intestinibacter_bartlettii
OTU_57	645.0	9.0	590.0	948.0	449.0	1.0	704.0	33.0	111.0	0.0	208.0	22.0	432.0	204.0	17.0	2.0	813.0	2.0	58.0	54.0	152.0	163.0	8.0	4.0	16.0	187.0	518.0	48.0	810.0	1042.0	50.0	21.0	104.0	694.0	551.0	0.0	487.0	184.0	434.0	155.0	1.0	110.0	130.0	4.0	779.0	186.0	89.0	1831.0	335.0	165.0	522.0	100.0	0.0	311.0	0.0	166.0	185.0	182.0	150.0	1029.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__unclassified; g__unclassified; s__OTU644|NN=Dorea_massiliensis_JX101687|D=88.1
OTU_16	1589.0	713.0	4.0	6678.0	246.0	6.0	23.0	0.0	4.0	0.0	193.0	6.0	0.0	8.0	37.0	3.0	493.0	0.0	9.0	3.0	3297.0	0.0	2.0	4.0	285.0	75.0	4.0	14.0	4340.0	635.0	10260.0	3.0	5099.0	4946.0	844.0	1.0	449.0	95.0	9400.0	5130.0	15820.0	378.0	1911.0	1067.0	25920.0	7947.0	15730.0	19.0	1.0	2240.0	2.0	1.0	1.0	4.0	1.0	1.0	25.0	4347.0	1253.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Barnesiella; s__Barnesiella_intestinihominis
OTU_87	2308.0	1752.0	1379.0	420.0	21.0	4.0	80.0	980.0	8437.0	0.0	8159.0	43.0	442.0	5268.0	150.0	14.0	1605.0	357.0	2247.0	1328.0	94.0	435.0	2078.0	2538.0	38.0	1278.0	909.0	136.0	378.0	1106.0	6342.0	746.0	89.0	5258.0	10640.0	1151.0	1122.0	319.0	680.0	935.0	1699.0	282.0	61.0	584.0	1957.0	1935.0	2298.0	441.0	2581.0	508.0	4212.0	21.0	10380.0	4.0	572.0	42.0	5499.0	1335.0	3.0	3499.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
OTU_144	155.0	331.0	0.0	13.0	8.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	90.0	0.0	0.0	12.0	2.0	385.0	0.0	9.0	4.0	10.0	41.0	16.0	908.0	3.0	50.0	60.0	73.0	1.0	365.0	78.0	1.0	1332.0	0.0	196.0	0.0	36.0	264.0	57.0	12.0	14.0	196.0	228.0	11.0	62.0	3.0	960.0	0.0	0.0	15.0	0.0	91.0	14.0	8.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__Eubacterium_eligens
OTU_9	698.0	860.0	1400.0	22940.0	1565.0	3.0	3164.0	561.0	29870.0	7287.0	41.0	25.0	98.0	2640.0	1412.0	474.0	1607.0	309.0	101.0	37.0	7005.0	1479.0	384.0	7870.0	92.0	13950.0	1076.0	2074.0	1466.0	5373.0	800.0	1308.0	1132.0	6182.0	6550.0	2495.0	1392.0	5365.0	3140.0	2454.0	2708.0	5459.0	831.0	2741.0	5009.0	886.0	2058.0	1624.0	1371.0	4030.0	2705.0	421.0	15200.0	11.0	2435.0	853.0	552.0	6180.0	17860.0	8683.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__OTU995|NN=Gemmiger_formicilis_GU562446|D=92
OTU_395	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__OTU886|NN=Alistipes_senegalensis_JF824804|D=93.4
OTU_604	242.0	0.0	0.0	19.0	160.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	218.0	72.0	0.0	0.0	121.0	0.0	60.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	159.0	3.0	0.0	314.0	0.0	2.0	0.0	0.0	528.0	124.0	0.0	0.0	74.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella
OTU_391	51.0	74.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	21.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	53.0	37.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__Christensenella_minuta
OTU_349	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	170.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes
OTU_1169	125.0	0.0	0.0	126.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	25.0	0.0	0.0	0.0	27.0	1405.0	0.0	0.0	41.0	0.0	225.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	14.0	0.0	0.0	3.0	1.0	114.0	15.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__OTU516|NN=Prevotella_copri_AB064923|D=96.6
OTU_26	582.0	397.0	1790.0	1062.0	8216.0	1.0	175.0	0.0	10.0	1.0	2.0	18.0	1.0	264.0	1.0	1.0	655.0	68.0	12.0	89.0	476.0	1173.0	1.0	1.0	288.0	74.0	694.0	30.0	2402.0	4482.0	1858.0	315.0	1661.0	236.0	282.0	661.0	214.0	3485.0	2146.0	864.0	696.0	5858.0	282.0	412.0	2966.0	1654.0	189.0	9308.0	3539.0	433.0	39.0	292.0	48.0	57.0	280.0	2959.0	113.0	1593.0	1.0	1521.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Oscillospiraceae; g__Oscillibacter; s__OTU152|NN=Oscillibacter_valericigenes_AB238598|D=94.3
OTU_28	429.0	0.0	273.0	6.0	0.0	1.0	489.0	1.0	10.0	0.0	6703.0	2.0	0.0	0.0	6.0	3.0	65.0	2179.0	2.0	0.0	1901.0	4.0	201.0	119.0	1.0	2.0	4445.0	118.0	2.0	26.0	215.0	1224.0	1326.0	2017.0	8538.0	597.0	137.0	331.0	1865.0	2215.0	15.0	222.0	331.0	3.0	2651.0	1216.0	56.0	26.0	23.0	271.0	8.0	0.0	0.0	2576.0	859.0	60.0	7.0	3460.0	463.0	31.0	443.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__Turicibacter_sanguinis
OTU_11	1239.0	295.0	3216.0	15.0	113.0	0.0	23.0	21280.0	20.0	1.0	9290.0	3.0	25.0	2.0	2.0	2.0	8.0	54.0	5.0	1.0	385.0	1.0	0.0	15.0	6.0	8.0	4999.0	388.0	4.0	59.0	72.0	159.0	382.0	6733.0	1309.0	478.0	381.0	6036.0	2848.0	719.0	83.0	109.0	21510.0	1339.0	1140.0	3494.0	2053.0	229.0	19.0	6461.0	27.0	0.0	18.0	5.0	698.0	193.0	352.0	412.0	540.0	18.0	7383.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__unclassified; s__OTU471|NN=Clostridium_lituseburense_CLORR16SC|D=96.6
OTU_218	59.0	4.0	1.0	5.0	7.0	0.0	0.0	3.0	27.0	248.0	71.0	2.0	12.0	5.0	19.0	81.0	6.0	5.0	0.0	0.0	24.0	8.0	42.0	36.0	6.0	2.0	0.0	3.0	8.0	41.0	1.0	6.0	5.0	31.0	17.0	10.0	1.0	6.0	15.0	24.0	16.0	10.0	2.0	15.0	53.0	74.0	12.0	47.0	17.0	8.0	18.0	5.0	23.0	11.0	11.0	1.0	7.0	30.0	77.0	8.0	59.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_odontolyticus
